Reference bit,dirty bit,age,access count,Row ID,Timestamp,PID,Process Name,Page/Frame ID,Offset/size,Operation Type(R/W),CPU/Core ID,Status/flag,Hash/UUID of page
0,0,0,1,2197,9E+13,0,swapper,283212152,8,R,6,0,5235d53d592e5c8bf4d54151b068ec52
0,0,0,1,2198,9E+13,0,swapper,283212160,8,R,6,0,a39a8a5b5a2bb17768090cb4131cb06e
0,0,0,1,2199,9E+13,0,swapper,283212168,8,R,6,0,48b97106466d8e7dee9ccc32ab9eb60e
0,0,0,1,2200,9E+13,0,swapper,283212176,8,R,6,0,45312eefb28e0eabba4922675bb70a52
0,0,0,1,2201,9E+13,0,swapper,283212184,8,R,6,0,85502adb1449daf0e0c3b5231917cd14
0,0,0,1,2202,9E+13,0,swapper,283212192,8,R,6,0,8decc87339af69688d74b9ae78d511dd
0,0,0,1,2203,9E+13,0,swapper,283212200,8,R,6,0,2f51b848f2d6007ca04b247653b0b26a
0,0,0,1,2204,9E+13,0,swapper,283212208,8,R,6,0,88b252d6170c894d1382fa267a0e6b07
0,0,0,1,2205,9E+13,0,swapper,255555984,8,R,6,0,a56d1dc4a354599c7d5addcfbad510a5
0,0,0,1,2206,9E+13,0,swapper,255555992,8,R,6,0,6cf8cc383866106b3ef55855f65cc9ed
0,0,0,1,2207,9E+13,0,swapper,255556000,8,R,6,0,df6c85f654e656bdd8efdd6853ddd403
0,0,0,1,2208,9E+13,0,swapper,255556008,8,R,6,0,89d662e3850408054089933a2c7c1acc
0,0,0,1,2209,9E+13,0,swapper,283212216,8,R,6,0,84c5cdfa0914f60ea62b942fd300529f
0,0,0,1,2210,9E+13,0,swapper,283212224,8,R,6,0,bfc2d9b76576c0d72616a9e183ff106d
0,0,0,1,2211,9E+13,0,swapper,283212232,8,R,6,0,9c52825022c4650b9137041d92b01d51
0,0,0,1,2212,9E+13,0,swapper,283212240,8,R,6,0,6e8e4c0752bc57734cf287a7692246d5
0,0,0,1,2213,9E+13,0,swapper,283212248,8,R,6,0,37f759b41552f02acedce234e5f839b6
0,0,0,1,2214,9E+13,0,swapper,283212256,8,R,6,0,e85c339b0f7f6ff712beb38e6876231b
0,0,0,1,2215,9E+13,0,swapper,283212264,8,R,6,0,11efe5a6214372dbd31f2e81434ee332
0,0,0,1,2216,9E+13,0,swapper,283212272,8,R,6,0,974e707ab2577657d649abffe361a4ad
0,0,0,1,2217,9E+13,0,swapper,283212280,8,R,6,0,c73649d4a926148b9d1c2909d17d2c49
0,0,0,1,2218,9E+13,0,swapper,283212288,8,R,6,0,7e98ea2cce743f2722875bda2d8af4d6
0,0,0,1,2219,9E+13,0,swapper,248195824,8,R,6,0,7c8663e2f73807e7d891f7622e9eac46
0,0,0,1,2220,9E+13,0,swapper,283212296,8,R,6,0,a67a010f8854d1d23c25c73e6153d5bd
0,0,0,1,2221,9E+13,0,swapper,283212304,8,R,6,0,8577d75fd8f1d555144710ee4cc4b844
0,0,0,1,2222,9E+13,0,swapper,283212312,8,R,6,0,7982755cd464234c86e64cf149d82854
0,0,0,1,2223,9E+13,0,swapper,283212320,8,R,6,0,565ce2bbeb68393ee7a35ea3b1e21757
0,0,0,1,2224,9E+13,0,swapper,283212328,8,R,6,0,e7bb6fde572e81b47d75184cad4af5a7
0,0,0,1,2225,9E+13,0,swapper,283212336,8,R,6,0,0a5a80c7da19cc42dac605526cd3b6df
0,0,0,1,2226,9E+13,0,swapper,283212344,8,R,6,0,891d35319ac08f6ed90f027fecd1500e
0,0,0,1,2227,9E+13,0,swapper,283212352,8,R,6,0,77bb5cfa9385354a6dcc57f04130d0e5
0,0,0,1,2228,9E+13,0,swapper,283212360,8,R,6,0,b00bdcf7fabfc5c98a8603848b0e6939
0,0,0,1,2229,9E+13,0,swapper,283212368,8,R,6,0,eae70725ca548f8215b3324f32497003
0,0,0,1,2230,9E+13,0,swapper,249900720,8,R,6,0,a084054653f6cfa7cec9019293793046
0,0,0,1,2231,9E+13,0,swapper,283212376,8,R,6,0,1f73a4e36cb59d9a922aa69711c41dc7
0,0,0,1,2232,9E+13,0,swapper,283212384,8,R,6,0,87fb347a5236eed581ae11e1f3332077
0,0,0,1,2233,9E+13,0,swapper,283212392,8,R,6,0,1aa15150675d9d8d98baff6dbdd5b9fc
0,0,0,1,2234,9E+13,0,swapper,283212400,8,R,6,0,23bcb9a6bd881876d04153d7f4b2839a
0,0,0,1,2235,9E+13,0,swapper,283212408,8,R,6,0,4cba55a27b40c0df4430766fb9db043c
0,0,0,1,2236,9E+13,0,swapper,283212416,8,R,6,0,bbfd3935fb80f85735f8f476e725cd85
0,0,0,1,2237,9E+13,0,swapper,283212424,8,R,6,0,a5b61b52556d344fc376afade39ff46b
0,0,0,1,2238,9E+13,0,swapper,283212432,8,R,6,0,20d7742c26426aadf057153f55b36914
0,0,0,1,2239,9E+13,0,swapper,283212440,8,R,6,0,9a64b93f55da5112cc1c0dbc02a6f54f
0,0,0,1,2240,9E+13,0,swapper,283212448,8,R,6,0,30758afcc346657bc0d11c3032ea28a0
0,0,0,1,2241,9E+13,0,swapper,283212456,8,R,6,0,7e802c82746cdbd464b038b795fb3629
0,0,0,1,2242,9E+13,0,swapper,283212464,8,R,6,0,4b22085ca8d39894059b132318a95d88
0,0,0,1,2243,9E+13,0,swapper,283212472,8,R,6,0,d90a41bd019be7d17d42a51f316ca62a
0,0,0,1,2244,9E+13,0,swapper,283212480,8,R,6,0,35c1ffc638dd4a94a321f1ac1ea5746a
0,0,0,1,2245,9E+13,0,swapper,283212488,8,R,6,0,0a53c2f262a9e2893ccc5ff8bc5b8c7f
0,0,0,1,2246,9E+13,0,swapper,283212496,8,R,6,0,8b33d1cc3bdc35f7d2ce0d8510dc2ffc
0,0,0,1,2247,9E+13,0,swapper,283212504,8,R,6,0,54e66f74e288d845daa849ba02c6304d
0,0,0,1,2248,9E+13,0,swapper,283212512,8,R,6,0,44bf7da974e15751203be909278f58b1
0,0,0,1,2249,9E+13,0,swapper,283212520,8,R,6,0,87ad8b816975be0db7fcd725d4e33879
0,0,0,1,2250,9E+13,0,swapper,283212528,8,R,6,0,ec883debee9a21ce3fac689c586aa3bc
0,0,0,1,2251,9E+13,0,swapper,248199896,8,R,6,0,fdde51998d290d10e84aeeeea9f3625e
0,0,0,1,2252,9E+13,0,swapper,283212536,8,R,6,0,8f829c35135291e9605af9fae1634b1a
0,0,0,1,2253,9E+13,0,swapper,283212544,8,R,6,0,625e351e69001e227cccd1f89d1c9fca
0,0,0,1,2254,9E+13,0,swapper,283212552,8,R,6,0,064c36786085f455a613aa09625dd1d9
0,0,0,1,2255,9E+13,0,swapper,283212560,8,R,6,0,0f43e6df5e3a1284a72a5877518c1fab
0,0,0,1,2256,9E+13,0,swapper,283212568,8,R,6,0,7b718f60675645c3edd44671d9a51814
0,0,0,1,2257,9E+13,0,swapper,283212576,8,R,6,0,1937ba27a50f0afaf165b07176a60196
0,0,0,1,2258,9E+13,0,swapper,283212584,8,R,6,0,c7e41e22cbb31f3a37cd37b68cd7a794
0,0,0,1,2259,9E+13,0,swapper,283212592,8,R,6,0,4d6ddc5beb6bc87bd8499b0ec0e95d6b
0,0,0,1,2260,9E+13,0,swapper,283212600,8,R,6,0,6593ad6ebdf16f6b930b6da00b9a8092
0,0,0,1,2261,9E+13,0,swapper,283212608,8,R,6,0,e57572df4ba9b9a828406cef9415ecb8
0,0,0,1,2262,9E+13,0,swapper,283212616,8,R,6,0,a03db92903208ee9447e952d8ba77a87
0,0,0,1,2263,9E+13,0,swapper,283212624,8,R,6,0,f147eb81a0fe51a98170c96f38c5b19c
0,0,0,1,2264,9E+13,0,swapper,283212632,8,R,6,0,50c36026a8667c02fe1c7845f5389c35
0,0,0,1,2265,9E+13,0,swapper,283212640,8,R,6,0,e452097c6a2f824f35bb7a83af1cf2ed
0,0,0,1,2266,9E+13,0,swapper,283212648,8,R,6,0,3313884e5c673e25bfef88609296992c
0,0,0,1,2267,9E+13,0,swapper,283212656,8,R,6,0,496afd7e0247ebae8a1299cbf7dce8f8
0,0,0,1,2268,9E+13,0,swapper,283212664,8,R,6,0,f7bec80fb63f16e6926218b305215200
0,0,0,1,2269,9E+13,0,swapper,283212672,8,R,6,0,f6a13290a4c0dbc3adba711aefe43cf1
0,0,0,1,2270,9E+13,0,swapper,283212680,8,R,6,0,9e8df304d17aa6ebc214f278345e9db1
0,0,0,1,2271,9E+13,0,swapper,283212688,8,R,6,0,37199a331cf852c132bdabb0210df0ee
0,0,0,1,2272,9E+13,0,swapper,283212696,8,R,6,0,b4934ef7f4620e606ba456329ed973a0
0,0,0,1,2273,9E+13,0,swapper,283212704,8,R,6,0,2a24a2f2292196385915c6a2bfba8689
0,0,0,1,2274,9E+13,0,swapper,283212712,8,R,6,0,677f9b3da0f707fbf9b709a05694a98c
0,0,0,1,2275,9E+13,0,swapper,283212720,8,R,6,0,65ae1b612a8b0d1f037f465d2e068f69
0,0,0,1,2276,9E+13,0,swapper,283212728,8,R,6,0,2a6b7039d30146ce0a5b0c0c32b94821
0,0,0,1,2277,9E+13,0,swapper,283212736,8,R,6,0,567e205551fb45648adb77a71005620c
0,0,0,1,2278,9E+13,0,swapper,283212744,8,R,6,0,8e46511fbd4a3edcb13902ebb8f8da96
0,0,0,1,2279,9E+13,0,swapper,283212752,8,R,6,0,c9b5c6bfdcdcec6381feffab3f9d3a51
0,0,0,1,2280,9E+13,0,swapper,283212760,8,R,6,0,59f78ace79b6fb593d0627f6f489d377
0,0,0,1,2281,9E+13,0,swapper,283212768,8,R,6,0,29563297f135187a6c3a72fae55754c0
0,0,0,1,2282,9E+13,0,swapper,283212776,8,R,6,0,97d75add8b651ad893734045e1e57a94
0,0,0,1,2283,9E+13,0,swapper,283212784,8,R,6,0,287799903779f1b78b8665192993c3cb
0,0,0,1,2284,9E+13,0,swapper,283212792,8,R,6,0,1490c94e55af1e763281b26136f9a7f7
0,0,0,1,2285,9E+13,0,swapper,283212800,8,R,6,0,f9ab3a7ae0e639f380e8e1ecfd88290a
0,0,0,1,2286,9E+13,0,swapper,283212808,8,R,6,0,a41cb6ac96816d45bad37839abdfd829
0,0,0,1,2287,9E+13,0,swapper,255582440,8,R,6,0,7b62a5a009c0fd1bb12f4ca0da762b9b
0,0,0,1,2288,9E+13,0,swapper,249901792,8,R,6,0,cb384ea505d7778726f14feeaae11f18
0,0,0,1,2289,9E+13,0,swapper,283212816,8,R,6,0,dda5a246accae17ab24043fd1b21781c
0,0,0,1,2290,9E+13,0,swapper,283212824,8,R,6,0,b4304db293dfd00fe61a5b73c33e8f96
0,0,0,1,2291,9E+13,0,swapper,283212832,8,R,6,0,ad1f0f215625597fd3bbb0c38d50c81a
0,0,0,1,2292,9E+13,0,swapper,283212840,8,R,6,0,584b362c1a443870f4c31f1f54481be8
0,0,0,1,2293,9E+13,0,swapper,283212848,8,R,6,0,0b477da7320dc01989bbce22423d8f03
0,0,0,1,2294,9E+13,0,swapper,283212856,8,R,6,0,b2ff3e2d1adf31f9010dade585fc4736
0,0,0,1,2295,9E+13,0,swapper,283212864,8,R,6,0,8d168399279086b3b28cc930dbb2dd50
0,0,0,1,2296,9E+13,0,swapper,283212872,8,R,6,0,b03a7ce940371082d992b501f47a67e3
0,0,0,1,2297,9E+13,0,swapper,283212880,8,R,6,0,96eeb28af815501447884d9606c0bd10
0,0,0,1,2298,9E+13,0,swapper,283212888,8,R,6,0,7207cf960f3fd80c6e2fc87bab779670
0,0,0,1,2299,9E+13,0,swapper,283212896,8,R,6,0,54cd951eb459b329d6eae331542fdd7c
0,0,0,1,2300,9E+13,0,swapper,283212904,8,R,6,0,f0726d42b11c99756eee2fc568668c56
0,0,0,1,2301,9E+13,0,swapper,283212912,8,R,6,0,6178bfdd30f90e4f56b379c8d2303816
0,0,0,1,2302,9E+13,0,swapper,283212920,8,R,6,0,edb757a11625bc231e22c407d4961060
0,0,0,1,2303,9E+13,0,swapper,283212928,8,R,6,0,b6f77f7e4cf7b690a68b2dc0881b5722
0,0,0,1,2304,9E+13,0,swapper,283212936,8,R,6,0,f9db7bec5572f4e9032508dc79aa9468
0,0,0,1,2305,9E+13,0,swapper,283212944,8,R,6,0,05bb06ec8b18f0cc3264b4ce6e8b5a96
0,0,0,1,2306,9E+13,0,swapper,283212952,8,R,6,0,2bbea2ba754b5bebcaefbb65c07d7cd5
0,0,0,1,2307,9E+13,0,swapper,283212960,8,R,6,0,9f82303866a0056f45950067c6a9012e
0,0,0,1,2308,9E+13,0,swapper,283212968,8,R,6,0,41b2afc35778f163b6ebe51edebac44e
0,0,0,1,2309,9E+13,0,swapper,254347984,8,R,6,0,ed9afdb99b0d26b1f396d2e1a7a4067c
0,0,0,1,2310,9E+13,0,swapper,249901512,8,R,6,0,bbe9e694791cb1fda1a36bace3626ebc
0,0,0,1,2311,9E+13,0,swapper,283212976,8,R,6,0,1d40bb924b0e244a8f1d877bf72b827d
0,0,0,1,2312,9E+13,0,swapper,283212984,8,R,6,0,f517440ecc61beecacac646c3a241621
0,0,0,1,2313,9E+13,0,swapper,283212992,8,R,6,0,665535daee472e2d8b8c812dc49a863a
0,0,0,1,2314,9E+13,0,swapper,283213000,8,R,6,0,71929b5b994fd1db1d5fe310af0854eb
0,0,0,1,2315,9E+13,0,swapper,283213008,8,R,6,0,dac1e564df48bda627893481395c8027
0,0,0,1,2316,9E+13,0,swapper,283213016,8,R,6,0,06feb12dad284942819d59090f4120fa
0,0,0,1,2317,9E+13,0,swapper,283213024,8,R,6,0,acfa7df46f746bbd7a1d92b2e07661d0
0,0,0,1,2318,9E+13,0,swapper,283213032,8,R,6,0,bf73a516fbe654af57b8fcb903b9e2c5
0,0,0,1,2319,9E+13,0,swapper,283213040,8,R,6,0,aea60759daa94efcf4e7d97dac8223c5
0,0,0,1,2320,9E+13,0,swapper,283213048,8,R,6,0,3ffb61cc7f368bc24ce8f5611a9dae3c
0,0,0,1,2321,9E+13,0,swapper,283213056,8,R,6,0,fce90d21cc63d538af490b72513b9d95
0,0,0,1,2322,9E+13,0,swapper,283213064,8,R,6,0,9bcf73ecd50ba240f17adf068a526411
0,0,0,1,2323,9E+13,0,swapper,283213072,8,R,6,0,6785b6451db802266098f7d19a71aa11
0,0,0,1,2324,9E+13,0,swapper,283213080,8,R,6,0,72fbbcb705ea19df2b93e4a45c25f577
0,0,0,1,2325,9E+13,0,swapper,283213088,8,R,6,0,d0e3643ced4abe96a7d5c2dfdb4a1f16
0,0,0,1,2326,9E+13,0,swapper,283213096,8,R,6,0,6f2b21e585b483e572e50327f62267d6
0,0,0,1,2327,9E+13,0,swapper,283213104,8,R,6,0,9871301d175716bdff63d16df6d2a928
0,0,0,1,2328,9E+13,0,swapper,283213112,8,R,6,0,7ec65075373ecd15fffc8d758739b89c
0,0,0,1,2329,9E+13,0,swapper,283213120,8,R,6,0,6fe5b1191688cbbfb0c2ca3b3ac9dc9a
0,0,0,1,2330,9E+13,0,swapper,283213128,8,R,6,0,307b377c1f49232faa71e9404584a430
0,0,0,1,2331,9E+13,0,swapper,283213136,8,R,6,0,10657b77a24184bcff1e2fd4934e7352
0,0,0,1,2332,9E+13,0,swapper,283213144,8,R,6,0,c3f3c1a1fc0f3347b4bd5677a086043f
0,0,0,1,2333,9E+13,0,swapper,283213152,8,R,6,0,99c748a6bc0fd0b6ddcf442da6455187
0,0,0,1,2334,9E+13,0,swapper,283213160,8,R,6,0,3e3df91db50354c8f96278bb400a623f
0,0,0,1,2335,9E+13,0,swapper,283213168,8,R,6,0,d1df51a6c02c634b414a10cd69ee9f8d
0,0,0,1,2336,9E+13,0,swapper,283213176,8,R,6,0,fee8835ce37b36183d14856486139c9c
0,0,0,1,2337,9E+13,0,swapper,283213184,8,R,6,0,6f08e0e559faa42bfb2687df654d4a0d
0,0,0,1,2338,9E+13,0,swapper,283213192,8,R,6,0,54c89050b159cf92aaa30f8a68825285
0,0,0,1,2339,9E+13,0,swapper,283213200,8,R,6,0,73479fef1ad2b378cc460d8648442c1a
0,0,0,1,2340,9E+13,0,swapper,283213208,8,R,6,0,f2edce5693712f2cf25541d2a077b973
0,0,0,1,2341,9E+13,0,swapper,248196024,8,R,6,0,1e2d1fb3393430d16fcbdea392f731ee
0,0,0,1,2342,9E+13,0,swapper,283213216,8,R,6,0,e2903609db399791c421886b91717278
0,0,0,1,2343,9E+13,0,swapper,283213224,8,R,6,0,fa9c70fd7342506c11ac3f33b2f4e55b
0,0,0,1,2344,9E+13,0,swapper,283213232,8,R,6,0,dabaec9ea5c938bc85a621087b3f4afa
0,0,0,1,2345,9E+13,0,swapper,283213240,8,R,6,0,7ad81675938bf01408f05279bf140e67
0,0,0,1,2346,9E+13,0,swapper,283213248,8,R,6,0,ba77c52ba48c5b1ddd1c6d796b8a78f1
0,0,0,1,2347,9E+13,0,swapper,283213256,8,R,6,0,277f313c0666b85075bd0e20cbfda977
0,0,0,1,2348,9E+13,0,swapper,283213264,8,R,6,0,42cc914228039b14a0a3661383342627
0,0,0,1,2349,9E+13,0,swapper,283213272,8,R,6,0,48015686aecf2ac8282214828af9aeb5
0,0,0,1,2350,9E+13,0,swapper,283213280,8,R,6,0,d2c741a5208062b5efda2767b057d803
0,0,0,1,2351,9E+13,0,swapper,283213288,8,R,6,0,ee74f6e21c7ec7195fed207eccf480e0
0,0,0,1,2352,9E+13,0,swapper,248271152,8,R,6,0,50c9000829c207031c54ea40fce92ebf
0,0,0,1,2353,9E+13,0,swapper,283213296,8,R,6,0,d918ae3c63d86e0795415af017011dd1
0,0,0,1,2354,9E+13,0,swapper,283213304,8,R,6,0,ddda38ccb354221c81c1e13f831df581
0,0,0,1,2355,9E+13,0,swapper,283213312,8,R,6,0,282bfef56e29170b93cb1e8c9340d52b
0,0,0,1,2356,9E+13,0,swapper,283213320,8,R,6,0,d78565995cadf912aaacc030387c1ce8
0,0,0,1,2357,9E+13,0,swapper,283213328,8,R,6,0,dea7075fe18e729267997b655d0d4edc
0,0,0,1,2358,9E+13,0,swapper,283213336,8,R,6,0,ef8cebdee7305d7f4a9dd3b044d5e5c6
0,0,0,1,2359,9E+13,0,swapper,283213344,8,R,6,0,cf3081c60db9ba81f6ce76a7495ccfc9
0,0,0,1,2360,9E+13,0,swapper,283213352,8,R,6,0,15b022f0908834e8223bfe1a721fa887
0,0,0,1,2361,9E+13,0,swapper,283213360,8,R,6,0,a78a07606686e4cc40a64948e6d90226
0,0,0,1,2362,9E+13,0,swapper,283213368,8,R,6,0,c58d589fb11219e569c3dabd1c793ab2
0,0,0,1,2363,9E+13,0,swapper,283213376,8,R,6,0,1fa327ebc1ea417e7d1022362b2d07b2
0,0,0,1,2364,9E+13,0,swapper,283213384,8,R,6,0,be4ce1bbc2eca51283bf21c4155dc774
0,0,0,1,2365,9E+13,0,swapper,283213392,8,R,6,0,cd9ee061278a73f46d57f6d26d075f5f
0,0,0,1,2366,9E+13,0,swapper,283213400,8,R,6,0,691fe67112c4f81dad105503484e53f2
0,0,0,1,2367,9E+13,0,swapper,283213408,8,R,6,0,7b3bcfca70b218687fe69a6bf3da57bd
0,0,0,1,2368,9E+13,0,swapper,283213416,8,R,6,0,b03b6415ef73c344bfef7bff0728e057
0,0,0,1,2369,9E+13,0,swapper,283213424,8,R,6,0,4dc2079939896f16f139331da88f8cc9
0,0,0,1,2370,9E+13,0,swapper,254347912,8,R,6,0,ba1f489a5cffd18dadbb5be5b15da7fb
0,0,0,1,2371,9E+13,0,swapper,249902656,8,R,6,0,c260e6a698854392f299023f79e47760
0,0,0,1,2372,9E+13,0,swapper,283213432,8,R,6,0,98d92ecf6c3e7287c6e7eadb1583833a
0,0,0,1,2373,9E+13,0,swapper,283213440,8,R,6,0,79d7346a1c8c2cb04d6937344f370f7e
0,0,0,1,2374,9E+13,0,swapper,283213448,8,R,6,0,d8ba1c2e791e922f91716dd6c6a406d8
0,0,0,1,2375,9E+13,0,swapper,283213456,8,R,6,0,8a156ee5d56e2c7b919b9dd7b1c0ed03
0,0,0,1,2376,9E+13,0,swapper,283213464,8,R,6,0,361db3e114630558cb48be2c88a4b503
0,0,0,1,2377,9E+13,0,swapper,283213472,8,R,6,0,974fa365543f71dc478b817f9e895bef
0,0,0,1,2378,9E+13,0,swapper,283213480,8,R,6,0,6f2b4a69a0d232d9ca2d9bd6dc8663c7
0,0,0,1,2379,9E+13,0,swapper,283213488,8,R,6,0,eaadc5d0088385a5871abb6ebcbe90d6
0,0,0,1,2380,9E+13,0,swapper,283213496,8,R,6,0,4cff28210258f174ad04d63f7202e2ef
0,0,0,1,2381,9E+13,0,swapper,283213504,8,R,6,0,e94f8068e169b1d9fa88d5d31562a3c9
0,0,0,1,2382,9E+13,0,swapper,283213512,8,R,6,0,8ddf6afc16fc05147a2f9e5d1a2ba096
0,0,0,1,2383,9E+13,0,swapper,283213520,8,R,6,0,6d317589a17af70056e7a666d0864d06
0,0,0,1,2384,9E+13,0,swapper,283213528,8,R,6,0,8b92fc64305f15fb7c53af37b6fe3ca0
0,0,0,1,2385,9E+13,0,swapper,283213536,8,R,6,0,f6eda6a78f90cfbf836c29338471dab5
0,0,0,1,2386,9E+13,0,swapper,283213544,8,R,6,0,06f728a44926cb272005f0ae19282121
0,0,0,1,2387,9E+13,0,swapper,283213552,8,R,6,0,7e45a7cd2bc071bce644f5c7ed89f03a
0,0,0,1,2388,9E+13,0,swapper,283213560,8,R,6,0,88b73e9064c7f6f5e95158ed3965079f
0,0,0,1,2389,9E+13,0,swapper,283213568,8,R,6,0,41481cea315e3957aa3b039f69ca7393
0,0,0,1,2390,9E+13,0,swapper,283213576,8,R,6,0,bb116b99c27769c7dc6db4324ebdfabc
0,0,0,1,2391,9E+13,0,swapper,283213584,8,R,6,0,3f8bea33e247dbaac2f43367c206416e
0,0,0,1,2392,9E+13,0,swapper,283213592,8,R,6,0,cdd52abd2e7c241804e8a500da5a2635
0,0,0,1,2393,9E+13,0,swapper,283213600,8,R,6,0,593e1108d43a59812297b574cde8a7fe
0,0,0,1,2394,9E+13,0,swapper,283213608,8,R,6,0,aaacc25d51d7c68cf445e6fb8617631d
0,0,0,1,2395,9E+13,0,swapper,283213616,8,R,6,0,51308582facdc63b9550132816fecdb0
0,0,0,1,2396,9E+13,0,swapper,283213624,8,R,6,0,29e82f909c735fcf520ec511319d24e1
0,0,0,1,2397,9E+13,0,swapper,283213632,8,R,6,0,6116dd553b8df65471f8c72f62ea6271
0,0,0,1,2398,9E+13,0,swapper,283213640,8,R,6,0,7ebb49a3370a1495ca05744dbd2c47ba
0,0,0,1,2399,9E+13,0,swapper,283213648,8,R,6,0,f355f6d997952ae89871505fc1eba7ed
0,0,0,1,2400,9E+13,0,swapper,283213656,8,R,6,0,0732d9f5ebeb7e1bfb3721407a96a84b
0,0,0,1,2401,9E+13,0,swapper,283213664,8,R,6,0,4f0492c2124c497c011bfc794be40084
0,0,0,1,2402,9E+13,0,swapper,248196416,8,R,6,0,00af416185e1f1d3dbf67d7f2aff5af7
0,0,0,1,2403,9E+13,0,swapper,283213672,8,R,6,0,700478705ab967a49ea44a04b12f4f70
0,0,0,1,2404,9E+13,0,swapper,283213680,8,R,6,0,e43da3e335a20fba5c2ae2abad30469c
0,0,0,1,2405,9E+13,0,swapper,283213688,8,R,6,0,6d07cd0a9df9c4b4500361436907885e
0,0,0,1,2406,9E+13,0,swapper,283213696,8,R,6,0,19e48a40a9ed9fee4174377434850cd1
0,0,0,1,2407,9E+13,0,swapper,283213704,8,R,6,0,7e523c291dd209e86219022a47c9466c
0,0,0,1,2408,9E+13,0,swapper,283213712,8,R,6,0,5e7ee93d1ca5936928d193d20a684eb1
0,0,0,1,2409,9E+13,0,swapper,283213720,8,R,6,0,aa729016d5cd196874b14dededf7e58e
0,0,0,1,2410,9E+13,0,swapper,283213728,8,R,6,0,164b98599178e9613b5cef904703c450
0,0,0,1,2411,9E+13,0,swapper,283213736,8,R,6,0,daba2669275915440d1c8bd560e1a015
0,0,0,1,2412,9E+13,0,swapper,283213744,8,R,6,0,7db8a861a6439ea28ca4c04df46da5cc
0,0,0,1,2413,9E+13,0,swapper,248240160,8,R,6,0,30978d0907a99bf2d495f9f596333188
0,0,0,1,2414,9E+13,0,swapper,283213752,8,R,6,0,ea43733cde9a8d73ff7bdb965aab996a
0,0,0,1,2415,9E+13,0,swapper,283213760,8,R,6,0,df401f6c09b5f84952ccb122c7ee2a55
0,0,0,1,2416,9E+13,0,swapper,283213768,8,R,6,0,84aa02ef7a18fe258a8c08f342a42736
0,0,0,1,2417,9E+13,0,swapper,283213776,8,R,6,0,1e7154818b7f16957fd9cbfe1ec8e8bd
0,0,0,1,2418,9E+13,0,swapper,283213784,8,R,6,0,ffb61b4c53578b70b9a2cfe64f854bb5
0,0,0,1,2419,9E+13,0,swapper,283213792,8,R,6,0,ffe72ec0b346bcab643fdaf1d9443339
0,0,0,1,2420,9E+13,0,swapper,283213800,8,R,6,0,3a67aac9c4865e74a4a8412303d87df8
0,0,0,1,2421,9E+13,0,swapper,283213808,8,R,6,0,d34b5517a9f8fcc89bae2ce0cfb8df91
0,0,0,1,2422,9E+13,0,swapper,283213816,8,R,6,0,e335dd37b62f12a66ea8e69b35106418
0,0,0,1,2423,9E+13,0,swapper,283213824,8,R,6,0,2da550dafea4823f85f17e9e0a620aac
0,0,0,1,2424,9E+13,0,swapper,283213832,8,R,6,0,3402393c6f70e48a175127f0cce33f0c
0,0,0,1,2425,9E+13,0,swapper,283213840,8,R,6,0,60a48e7dd8488fc80503a4ccc3021989
0,0,0,1,2426,9E+13,0,swapper,283213848,8,R,6,0,52a82620e34368cd800fb973b4122005
0,0,0,1,2427,9E+13,0,swapper,283213856,8,R,6,0,26b9877d23ae9f7f43bfe36b0a76eac5
0,0,0,1,2428,9E+13,0,swapper,283213864,8,R,6,0,7d65c1179a11fc2ae9ee4b4ac368b213
0,0,0,1,2429,9E+13,0,swapper,283213872,8,R,6,0,d33a25e33ce107643a0729c5a930c9c0
0,0,0,1,2430,9E+13,0,swapper,283213880,8,R,6,0,824862bf9629ce4323b55eeeba5d668f
0,0,0,1,2431,9E+13,0,swapper,283213888,8,R,6,0,76cfc16f63631475aa0ae22c4eb0149d
0,0,0,1,2432,9E+13,0,swapper,283213896,8,R,6,0,087c35a555b5c593f19cd7c5f4f2f286
0,0,0,1,2433,9E+13,0,swapper,283213904,8,R,6,0,f18443f13e9b15c6d6a23ad69d07bfcc
0,0,0,1,2434,9E+13,2572,dump,249902720,8,R,6,0,c4f769ca3f939ec7b965ab79c51f9e48
0,0,0,1,2435,9E+13,0,swapper,249901728,8,R,6,0,7b51c056c01f1b8258cc30afb0d3982e
0,0,0,1,2436,9E+13,0,swapper,283213912,8,R,6,0,2e8f2a44815bcdd662dda49f76214298
0,0,0,1,2437,9E+13,0,swapper,283213920,8,R,6,0,d3bb6ff3bce3614a1ea592160c833ae0
0,0,0,1,2438,9E+13,0,swapper,283213928,8,R,6,0,da53d40f37e8549c712acf39ee2beca8
0,0,0,1,2439,9E+13,0,swapper,283213936,8,R,6,0,4913b672ee6222d3f9b1c46366f9d808
0,0,0,1,2440,9E+13,0,swapper,283213944,8,R,6,0,27d3611a9c9ed861ba054e7862a6de54
0,0,0,1,2441,9E+13,0,swapper,283213952,8,R,6,0,209e79933d69e5af18c051990de8d34e
0,0,0,1,2442,9E+13,0,swapper,283213960,8,R,6,0,b08dc73a798877797a12f917a39f2dc7
0,0,0,1,2443,9E+13,0,swapper,283213968,8,R,6,0,d59fa4aa0d467f7fdf0dd8c366cb2be1
0,0,0,1,2444,9E+13,0,swapper,283213976,8,R,6,0,83e2eafa5c59979d5f6d4b13d5924d35
0,0,0,1,2445,9E+13,0,swapper,283213984,8,R,6,0,db24ef80c934b1bce73b4be884a90374
